,name,nation,age,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_wins,2018_year_km,date,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
4646,N.Berhane,Eritrea,27,Dimension Data,2018,3,105,11399.0,103,33949.0,0,0,1,1,1,11,2,14,2017.5,59,85.78571428571429,116,10576.0,13604.142857142857,20329.0,54,79.28571428571429,103,10576.0,52102.5,100797.0,0.0,0.0,66,76.0,92,12283.0,13077.666666666664,13682.0,76,80.33333333333333,87,63696.0,76445.33333333331,89661.0,0.0,0.0,0.0,0.0,PROF,291.0,78.0,MTN - Qhubeka,1.0,12062.1,PRT,510.0,65.0,Dimension Data,0.0,10326.8,PRT,1016.0,63.0,Team Dimension Data,0.0,10022.2,PRT,1160.0,62.0,Team Dimension Data,0.0,10034.9,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4647,R.Dennis,Australia,28,BMC Racing Team,2018,3,129,11399.0,123,33949.0,2,1,0,5,3,16,2,14,2017.5,37,81.14285714285714,129,10576.0,13447.071428571431,20356.0,40,72.28571428571429,123,10576.0,51728.285714285725,99272.0,0.0,0.0,53,59.0,64,12283.0,12972.666666666664,13481.0,59,59.33333333333334,60,63223.0,75905.33333333331,88987.0,0.0,0.0,0.0,0.0,PRT,49.0,69.0,BMC Racing Team,7.0,10100.7,PRT,59.0,62.0,BMC Racing Team,3.0,9387.1,PRT,57.0,60.0,BMC Racing Team,5.0,9024.7,PRT,41.0,71.0,BMC Racing Team,6.0,10586.3,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4648,A.Stachowiak,Poland,29,Voster Uniwheels,2018,3,142,11399.0,134,34030.0,3,0,0,0,0,2,4,26,2016.4615384615383,36,136.5769230769231,999,1863.0,52040.807692307695,999999.0,69,136.76923076923077,999,9801.0,87615.19230769231,999999.0,0.0,0.0,109,412.33333333333326,999,13305.0,343436.0,999999.0,129,421.33333333333326,999,51034.0,371790.66666666674,999999.0,0.0,0.0,0.0,0.0,CONT,713.0,55.0,Kolss - BDC Cycling Team,1.0,7440.2,PROF,1299.0,51.0,Verva - ActiveJet Pro Cycling Team,0.0,7869.2,CONT,588.0,43.0,Voster Uniwheels,0.0,6237.6,CONT,922.0,49.0,Voster Uniwheels,0.0,6406.8,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4649,S.Oomen,Netherlands,23,Team Sunweb,2018,3,20,11399.0,19,33949.0,2,1,0,5,12,6,2,14,2017.5,4,21.928571428571423,59,10576.0,13255.642857142857,20329.0,7,13.214285714285715,27,10576.0,51347.714285714275,97703.0,5.0,0.0,4,14.666666666666664,27,11772.0,12659.0,13154.0,7,8.666666666666666,10,63053.0,75251.33333333331,87876.0,1.0,0.0,0.35714285714285715,0.0,CONT,214.0,52.0,Rabobank DT,5.0,7526.6,PRT,201.0,51.0,Team Giant - Alpecin,2.0,8005.2,PRT,85.0,59.0,Team Sunweb,1.0,9205.1,PRT,54.0,68.0,Team Sunweb,0.0,10966.4,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4650,P.Kennaugh,Great Britain,29,Bora - Hansgrohe,2018,3,138,11399.0,125,33949.0,0,1,0,0,4,10,2,12,2017.0,31,172.83333333333337,999,1858.0,95993.5,999999.0,51,165.66666666666666,999,10751.0,124635.33333333331,999999.0,0.0,0.0,67,395.33333333333326,999,13359.0,343159.33333333326,999999.0,68,380.33333333333326,999,50069.0,371165.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,312.0,56.0,Team Sky,1.0,8682.9,PRT,177.0,59.0,Team Sky,2.0,9103.1,PRT,927.0,55.0,Team Sky,1.0,8122.7,PRT,311.0,39.0,Bora - Hansgrohe,1.0,5889.1,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4651,D.Novak,Slovenia,23,Bahrain - Merida,2018,3,56,11399.0,47,33949.0,1,0,0,6,1,1,2,14,2017.5,38,75.57142857142857,122,10576.0,13510.714285714286,20329.0,42,67.35714285714286,115,10576.0,51959.0,100561.0,0.0,0.0,38,67.66666666666667,102,12230.0,12880.666666666664,13268.0,43,52.33333333333334,58,63215.0,75749.66666666669,88589.0,0.0,0.0,0.0,0.0,CONT,1110.0,54.0,Adria Mobil,0.0,7588.7,CONT,522.0,34.0,Adria Mobil,0.0,4835.3,PRT,1031.0,63.0,Bahrain - Merida,0.0,9536.2,PRT,1231.0,64.0,Bahrain - Merida,0.0,10176.0,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4652,N.Roche,Ireland,34,BMC Racing Team,2018,3,139,11399.0,148,34378.0,0,1,0,0,5,5,2,10,2016.8,27,164.3,999,1854.0,112108.2,999999.0,26,166.8,999,10751.0,137940.9,999999.0,0.0,0.0,139,430.66666666666674,999,11399.0,341208.66666666674,999999.0,148,432.0,999,22979.0,352452.0,999999.0,0.0,0.0,0.0,0.0,PRT,185.0,79.0,Team Sky,1.0,12301.6,PRT,101.0,74.0,Team Sky,0.0,11390.1,PRT,76.0,90.0,BMC Racing Team,0.0,13963.0,PRT,310.0,75.0,BMC Racing Team,0.0,12141.7,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4653,L.Wisniowski,Poland,27,Team Sky,2018,3,22,11399.0,50,33949.0,0,0,0,0,4,5,3,19,2017.1052631578948,10,126.05263157894736,999,10576.0,66020.8947368421,999999.0,23,133.3684210526316,999,10576.0,98633.94736842104,999999.0,1.0,0.0,101,109.33333333333331,115,12955.0,13510.666666666664,14259.0,107,118.66666666666669,126,64271.0,77660.66666666669,91485.0,0.0,0.0,0.05263157894736842,0.0,PRT,569.0,42.0,Etixx - Quick Step,0.0,6528.1,PRT,320.0,76.0,Etixx - Quick Step,0.0,12058.7,PRT,715.0,41.0,Team Sky,0.0,6962.2,PRT,400.0,44.0,Team Sky,0.0,6650.3,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4654,G.Bennett,New Zealand,28,Team LottoNL - Jumbo,2018,3,106,11399.0,83,33949.0,0,0,0,0,5,2,2,14,2016.5,3,50.35714285714285,124,1864.0,13024.0,21046.0,3,49.78571428571429,114,9801.0,51926.928571428565,94474.0,3.0,0.0,5,8.333333333333334,13,11761.0,12655.333333333336,13154.0,3,3.333333333333333,4,63046.0,75237.0,87858.0,2.0,0.0,0.21428571428571427,0.0,PRT,414.0,68.0,Team LottoNL-Jumbo,0.0,10554.5,PRT,146.0,83.0,Team LottoNL-Jumbo,0.0,13201.7,PRT,112.0,51.0,Team LottoNL - Jumbo,1.0,8275.0,PRT,31.0,79.0,Team LottoNL - Jumbo,0.0,12520.7,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4655,V.Conti,Italy,25,UAE Team Emirates,2018,3,141,11399.0,113,33949.0,0,1,0,0,2,4,3,21,2016.666666666667,16,63.61904761904761,141,1834.0,13496.47619047619,22174.0,16,63.28571428571429,113,9801.0,52900.142857142855,97894.0,0.0,0.0,21,44.0,65,12283.0,12860.333333333336,13154.0,42,50.0,57,63133.0,75703.0,88560.0,0.0,0.0,0.0,0.0,PRT,610.0,74.0,Lampre - Merida,1.0,11223.7,PRT,447.0,83.0,Lampre - Merida,1.0,13232.3,PRT,254.0,73.0,UAE Team Emirates,0.0,11831.7,PRT,284.0,78.0,UAE Team Emirates,0.0,11909.7,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4656,A.Bettiol,Italy,25,BMC Racing Team,2018,3,140,11399.0,124,33949.0,0,1,0,0,6,7,3,19,2016.421052631579,5,116.84210526315788,999,1812.0,65890.8947368421,999999.0,3,116.31578947368419,999,9801.0,97503.47368421053,999999.0,2.0,0.0,35,53.66666666666666,76,11833.0,12920.333333333336,13774.0,21,31.66666666666667,45,63061.0,75541.0,88668.0,0.0,0.0,0.10526315789473684,0.0,PRT,537.0,49.0,Team Cannondale - Garmin,0.0,7866.4,PRT,118.0,60.0,Cannondale - Drapac Pro Cycling,0.0,9600.4,PRT,229.0,63.0,Cannondale - Drapac Pro Cycling,0.0,10770.3,PRT,1291.0,31.0,BMC Racing Team,0.0,5158.5,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4657,D.Teuns,Belgium,26,BMC Racing Team,2018,3,80,11399.0,66,33949.0,0,2,0,3,3,4,3,20,2016.75,1,91.0,999,9801.0,63107.3,999999.0,1,86.9,999,9801.0,95841.9,999999.0,5.0,1.0,2,6.333333333333332,12,11761.0,12659.0,13154.0,2,3.0,5,63038.0,75232.66666666669,87861.0,2.0,0.0,0.25,0.05,PRT,261.0,66.0,BMC Racing Team,0.0,11632.3,PRT,485.0,56.0,BMC Racing Team,0.0,8853.2,PRT,52.0,71.0,BMC Racing Team,8.0,12505.3,PRT,33.0,74.0,BMC Racing Team,0.0,11526.5,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4658,A.De Marchi,Italy,32,BMC Racing Team,2018,3,90,11399.0,9,33946.0,1,0,0,0,1,4,3,20,2016.35,25,92.85,196,1859.0,13645.45,22371.0,4,84.85,196,9864.0,52514.65,96573.0,0.0,0.0,31,53.66666666666666,89,12491.0,12929.666666666664,13154.0,27,45.66666666666666,62,63069.0,75777.66666666669,88704.0,0.0,0.0,0.0,0.0,PRT,579.0,50.0,BMC Racing Team,1.0,8081.6,PRT,459.0,62.0,BMC Racing Team,0.0,10744.5,PRT,664.0,88.0,BMC Racing Team,0.0,14300.1,PRT,206.0,88.0,BMC Racing Team,2.0,14039.0,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4659,D.Martinelli,Italy,25,Quick-Step Floors,2018,3,114,11399.0,94,33949.0,0,1,0,0,3,17,3,18,2017.111111111111,1,189.44444444444446,999,10576.0,123551.22222222223,999999.0,1,193.33333333333331,999,10576.0,149451.44444444447,999999.0,1.0,1.0,74,99.66666666666669,129,12955.0,13341.333333333336,13834.0,101,113.0,122,64188.0,77436.0,90977.0,0.0,0.0,0.05555555555555555,0.05555555555555555,NONE,528.0,20.0,Team Colpack,0.0,2682.5,PRT,441.0,47.0,Etixx - Quick Step,2.0,7454.4,PRT,770.0,61.0,Quick-Step Floors,0.0,9987.7,PRT,686.0,45.0,Quick-Step Floors,1.0,7026.2,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4660,M.Hofland,Netherlands,27,Lotto - Soudal,2018,3,48,11399.0,129,33975.0,0,1,0,0,3,6,2,13,2017.0769230769229,2,134.9230769230769,999,1872.0,89689.15384615383,999999.0,4,152.53846153846158,999,10777.0,121178.53846153848,999999.0,3.0,0.0,79,403.33333333333326,999,12966.0,342077.66666666674,999999.0,89,397.0,999,63722.0,380136.33333333326,999999.0,0.0,0.0,0.2307692307692308,0.0,PRT,174.0,63.0,Team LottoNL-Jumbo,2.0,10207.4,PRT,142.0,67.0,Team LottoNL-Jumbo,0.0,10571.1,PRT,194.0,80.0,Lotto - Soudal,1.0,13082.8,PRT,503.0,46.0,Lotto - Soudal,0.0,7116.8,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4661,C.Chevrier,France,26,AG2R La Mondiale,2018,3,112,11399.0,89,33949.0,0,0,0,2,0,0,2,14,2016.5,36,72.35714285714286,121,1914.0,13183.142857142857,22174.0,44,72.71428571428571,119,9801.0,52314.071428571435,95836.0,0.0,0.0,59,61.0,63,12096.0,12914.666666666664,13481.0,50,51.0,53,63151.0,75708.66666666669,88728.0,0.0,0.0,0.0,0.0,PRT,1952.0,65.0,IAM Cycling,0.0,10932.5,PRT,1559.0,65.0,IAM Cycling,0.0,10211.9,PRT,1022.0,83.0,AG2R La Mondiale,0.0,13354.9,PRT,1785.0,39.0,AG2R La Mondiale,0.0,6060.0,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4662,J.Restrepo,Colombia,24,Katusha - Alpecin,2018,3,137,11399.0,107,33949.0,0,1,0,1,5,1,2,12,2017.166666666667,25,148.58333333333334,999,10751.0,95987.91666666669,999999.0,19,144.33333333333334,999,10751.0,123882.33333333331,999999.0,0.0,0.0,50,71.0,105,12491.0,13004.0,13367.0,70,77.0,81,63610.0,76391.0,89465.0,0.0,0.0,0.0,0.0,PRT,2045.0,9.0,Coldeportes - Claro,1.0,922.5,PRT,510.0,64.0,Team Katusha,0.0,9520.6,PRT,264.0,43.0,Team Katusha - Alpecin,0.0,6455.1,PRT,433.0,65.0,Team Katusha - Alpecin,0.0,9840.2,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4663,D.Quintana,Colombia,26,Movistar Team,2018,3,60,11399.0,91,33949.0,0,0,0,0,4,1,3,20,2017.05,26,65.65,125,2032.0,13872.95,22838.0,24,58.35,106,10576.0,52016.0,99702.0,0.0,0.0,89,109.33333333333331,125,12955.0,13344.666666666664,13774.0,93,97.66666666666669,106,63761.0,76989.0,90490.0,0.0,0.0,0.0,0.0,PRT,1123.0,65.0,Movistar Team,0.0,10131.2,PRT,295.0,55.0,Movistar Team,1.0,8262.0,PRT,857.0,48.0,Movistar Team,0.0,7142.3,PRT,818.0,78.0,Movistar Team,1.0,12083.8,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4664,M.Paluta,Poland,23,CCC Sprandi Polkowice,2018,3,89,11399.0,5,33943.0,0,0,0,0,1,3,2,13,2017.0769230769229,24,75.61538461538461,137,1903.0,13783.0,24240.0,5,60.69230769230769,121,10749.0,51112.69230769231,89861.0,0.0,0.0,44,71.66666666666667,94,12491.0,13139.666666666664,13774.0,79,79.33333333333333,80,63596.0,76514.66666666669,89861.0,0.0,0.0,0.0,0.0,PROF,1558.0,42.0,CCC Sprandi Polkowice,0.0,5727.4,PROF,937.0,44.0,CCC Sprandi Polkowice,1.0,6136.8,PROF,824.0,62.0,CCC Sprandi Polkowice,0.0,10175.8,PROF,1029.0,57.0,CCC Sprandi Polkowice,0.0,8794.2,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4665,S.Spilak,Slovenia,32,Katusha - Alpecin,2018,3,86,11399.0,72,33949.0,0,0,2,3,4,11,3,19,2017.1052631578948,24,109.94736842105264,999,10576.0,65786.42105263157,999999.0,25,101.2105263157895,999,10576.0,98081.15789473684,999999.0,0.0,0.0,33,42.0,48,11809.0,12720.333333333336,13198.0,25,28.0,31,63068.0,75340.0,88075.0,0.0,0.0,0.0,0.0,PRT,45.0,57.0,Team Katusha,1.0,8693.0,PRT,213.0,45.0,Team Katusha,0.0,6909.2,PRT,96.0,52.0,Team Katusha - Alpecin,2.0,7798.5,PRT,265.0,55.0,Team Katusha - Alpecin,0.0,8262.2,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4666,S.Yates,Great Britain,26,Mitchelton - Scott,2018,3,45,11399.0,27,33949.0,1,0,0,5,6,3,2,13,2017.0769230769229,1,32.153846153846146,87,1854.0,13408.384615384617,22199.0,2,24.153846153846153,67,10751.0,50282.0,87849.0,3.0,1.0,1,3.6666666666666665,6,11761.0,12650.666666666664,13154.0,2,8.666666666666666,15,63061.0,75244.0,87849.0,3.0,1.0,0.2307692307692308,0.07692307692307693,PRT,82.0,59.0,Orica - GreenEDGE,0.0,9500.4,PRT,54.0,49.0,Orica - BikeExchange,2.0,8021.3,PRT,40.0,78.0,Orica - Scott,3.0,12048.4,PRT,2.0,75.0,Mitchelton - Scott,8.0,11711.3,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4667,B.Van Poppel,Netherlands,30,Trek - Segafredo,2018,3,19,11399.0,130,33975.0,0,1,0,0,0,1,3,20,2017.05,4,116.7,999,1881.0,63346.45,999999.0,9,135.8,999,10576.0,98008.15,999999.0,4.0,0.0,73,392.66666666666674,999,12510.0,341909.33333333326,999999.0,95,397.33333333333326,999,63848.0,380068.33333333326,999999.0,0.0,0.0,0.2,0.0,PRT,1229.0,86.0,Trek Factory Racing,0.0,13703.0,PRT,920.0,61.0,Trek - Segafredo,0.0,9958.3,PRT,349.0,71.0,Trek - Segafredo,0.0,10954.7,PRT,591.0,74.0,Trek - Segafredo,0.0,12320.9,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4668,K.Domagalski,Poland,29,ONE Pro Cycling,2018,3,120,11399.0,126,33949.0,0,0,0,0,0,3,2,12,2017.166666666667,18,243.5,999,10751.0,178328.83333333337,999999.0,33,249.66666666666663,999,10751.0,200007.8333333333,999999.0,0.0,0.0,117,415.0,999,12955.0,342199.0,999999.0,130,421.66666666666674,999,64596.0,380715.33333333326,999999.0,0.0,0.0,0.0,0.0,CONT,1642.0,16.0,Team Raleigh - GAC,0.0,2890.6,PROF,299.0,71.0,ONE Pro Cycling,2.0,11189.6,CONT,578.0,32.0,ONE Pro Cycling,1.0,5029.2,CONT,688.0,36.0,ONE Pro Cycling,0.0,4737.9,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4669,L.De Plus,Belgium,23,Quick-Step Floors,2018,3,78,11399.0,73,33949.0,0,2,0,1,3,2,3,20,2017.05,8,102.7,999,1861.0,63226.85,999999.0,8,91.25,999,10576.0,97000.2,999999.0,1.0,0.0,8,20.666666666666668,29,11761.0,12686.333333333336,13154.0,8,13.333333333333336,19,63053.0,75275.0,87958.0,1.0,0.0,0.05,0.0,NONE,369.0,42.0,Lotto - Soudal U23,1.0,5897.3,PRT,950.0,51.0,Etixx - Quick Step,0.0,8162.8,PRT,220.0,64.0,Quick-Step Floors,0.0,10346.5,PRT,226.0,42.0,Quick-Step Floors,1.0,6106.5,2018-08-06,1,139.0,Zabrze,23.7,0,ESE,0,4,6,0
4670,Y.Gidich,Kazakhstan,22,Astana Pro Team,2018,4,94,16483.0,92,50432.0,0,0,0,3,3,1,1,7,2018.0,53,85.42857142857143,102,10751.0,12860.714285714286,16483.0,56,80.28571428571429,92,10751.0,49656.857142857145,90025.0,0.0,0.0,83,91.33333333333331,101,12491.0,13197.666666666664,13834.0,82,85.33333333333333,88,63700.0,76638.66666666669,90025.0,0.0,0.0,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,CONT,360.0,46.0,Vino4ever - SKO,4.0,6795.3,CONT,283.0,44.0,Vino - Astana Motors,3.0,6422.1,PRT,293.0,49.0,Astana Pro Team,0.0,7832.1,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4671,B.Lambrecht,Belgium,21,Lotto - Soudal,2018,4,39,15983.0,39,49932.0,5,3,0,4,14,5,1,7,2018.0,14,41.0,81,10751.0,12565.285714285714,15983.0,18,41.857142857142854,67,10751.0,49013.714285714275,87957.0,0.0,0.0,14,15.0,17,11785.0,12675.0,13154.0,18,27.66666666666667,38,63086.0,75304.66666666669,87957.0,0.0,0.0,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,NONE,409.0,26.0,Lotto - Soudal U23,3.0,3661.6,NONE,188.0,36.0,Lotto - Soudal U23,4.0,4898.6,PRT,127.0,64.0,Lotto - Soudal,1.0,9764.8,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4672,M.Sarreau,France,25,Groupama - FDJ,2018,4,130,17004.0,123,50953.0,0,2,0,0,2,2,1,7,2018.0,7,68.85714285714286,130,10751.0,13049.142857142857,17004.0,20,78.85714285714286,123,10751.0,50108.857142857145,91344.0,2.0,0.0,66,97.66666666666669,123,12955.0,13463.666666666664,14259.0,106,113.0,120,64130.0,77519.66666666669,91344.0,0.0,0.0,0.2857142857142857,0.0,PRT,308.0,44.0,FDJ,1.0,6933.8,PRT,332.0,64.0,FDJ,0.0,10321.8,PRT,220.0,47.0,FDJ,1.0,7572.1,PRT,136.0,66.0,Groupama - FDJ,5.0,10252.8,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4673,N.Bico,Portugal,24,Movistar Team,2018,4,64,16098.0,64,50047.0,0,0,0,0,1,0,1,7,2018.0,34,73.0,127,10751.0,12863.428571428569,16098.0,45,64.85714285714286,90,10751.0,49560.857142857145,90044.0,0.0,0.0,85,100.33333333333331,127,12955.0,13332.333333333336,13774.0,68,80.66666666666667,90,63315.0,76543.0,90044.0,0.0,0.0,0.0,0.0,CONT,1610.0,34.0,Radio Popular - Boavista,0.0,5342.3,CONT,1059.0,42.0,Klein Constantia,0.0,5754.9,PRT,2479.0,43.0,Movistar Team,0.0,7203.3,PRT,999999,48.0,Movistar Team,0.0,7485.7,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4674,E.Buchmann,Germany,26,Bora - Hansgrohe,2018,4,13,15950.0,9,49899.0,0,0,0,2,4,1,1,7,2018.0,2,27.857142857142854,58,10751.0,12553.142857142857,15950.0,4,23.57142857142857,52,10751.0,48982.285714285725,87866.0,1.0,0.0,2,11.666666666666664,22,11761.0,12657.666666666664,13154.0,4,6.666666666666668,9,63053.0,75242.33333333331,87866.0,1.0,0.0,0.14285714285714285,0.0,PROF,553.0,56.0,Bora - Argon 18,0.0,8879.9,PROF,219.0,61.0,Bora - Argon 18,0.0,9828.5,PRT,81.0,77.0,Bora - Hansgrohe,0.0,12159.4,PRT,57.0,58.0,Bora - Hansgrohe,0.0,8529.1,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4675,L.Angel Mate,Spain,34,"Cofidis, Solutions Credits",2018,4,76,16171.0,76,50120.0,2,0,1,0,1,0,1,7,2018.0,36,67.14285714285714,117,10751.0,12635.428571428569,16171.0,40,66.57142857142857,91,10751.0,49215.714285714275,88448.0,0.0,0.0,36,53.0,83,11916.0,12776.0,13268.0,40,55.0,72,63388.0,75713.33333333331,88448.0,0.0,0.0,0.0,0.0,PROF,469.0,70.0,Cofidis,0.0,11416.6,PROF,226.0,86.0,"Cofidis, Solutions Credits",0.0,13752.3,PROF,323.0,71.0,"Cofidis, Solutions Credits",0.0,11547.6,PROF,538.0,49.0,"Cofidis, Solutions Credits",0.0,7919.4,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4676,A.Duchesne,Canada,27,Groupama - FDJ,2018,4,84,16409.0,83,50358.0,1,0,0,0,0,2,1,7,2018.0,35,68.71428571428571,88,10751.0,12828.428571428569,16409.0,56,72.85714285714286,83,10751.0,49592.857142857145,89799.0,0.0,0.0,68,73.0,81,12491.0,13147.0,13682.0,78,80.33333333333333,82,63626.0,76514.0,89799.0,0.0,0.0,0.0,0.0,PROF,576.0,75.0,Team Europcar,0.0,12179.5,PROF,852.0,73.0,Direct Energie,0.0,11827.4,PROF,1758.0,47.0,Direct Energie,0.0,7713.4,PRT,1528.0,64.0,Groupama - FDJ,0.0,9387.3,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4677,M.Padun,Ukraine,22,Bahrain - Merida,2018,4,52,16011.0,52,49960.0,2,0,0,2,12,7,1,7,2018.0,52,64.42857142857143,83,10751.0,12711.571428571431,16011.0,45,57.28571428571429,77,10751.0,49216.0,88981.0,0.0,0.0,57,66.33333333333333,83,12093.0,13007.0,13774.0,45,49.66666666666666,58,63114.0,75767.33333333331,88981.0,0.0,0.0,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,NONE,920.0,9.0,Team Colpack,1.0,1184.2,PRT,643.0,18.0,Team Colpack,3.0,2495.3,PRT,288.0,58.0,Bahrain - Merida,1.0,8365.8,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4678,A.Pedrero,Spain,27,Movistar Team,2018,4,30,15971.0,31,49920.0,0,0,0,0,0,3,1,7,2018.0,30,58.85714285714285,95,10751.0,12601.285714285714,15971.0,31,52.0,87,10751.0,49070.428571428565,88209.0,0.0,0.0,40,44.66666666666666,51,11966.0,12763.0,13169.0,31,35.333333333333336,39,63074.0,75441.0,88209.0,0.0,0.0,0.0,0.0,CONT,1558.0,11.0,Inteja - MMR,1.0,1247.5,PRT,992.0,47.0,Movistar Team,0.0,7003.8,PRT,709.0,67.0,Movistar Team,0.0,10497.0,PRT,825.0,73.0,Movistar Team,0.0,12042.7,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4679,J.Herrada Lopez,Spain,33,"Cofidis, Solutions Credits",2018,4,41,15987.0,41,49936.0,1,0,0,0,1,2,1,7,2018.0,20,41.857142857142854,65,10751.0,12573.428571428569,15987.0,27,43.14285714285715,65,10751.0,49027.0,88014.0,0.0,0.0,20,28.0,34,11809.0,12692.666666666664,13154.0,27,32.333333333333336,39,63090.0,75334.33333333331,88014.0,0.0,0.0,0.0,0.0,PRT,640.0,66.0,Movistar Team,1.0,10636.8,PRT,558.0,78.0,Movistar Team,0.0,12210.4,PRT,624.0,74.0,Movistar Team,0.0,11863.8,PROF,727.0,64.0,"Cofidis, Solutions Credits",0.0,9747.8,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4680,S.Cras,Belgium,22,Katusha - Alpecin,2018,4,34,15975.0,33,49924.0,0,0,0,0,7,0,1,7,2018.0,24,46.85714285714285,77,10751.0,12573.0,15975.0,25,45.42857142857143,71,10751.0,49018.571428571435,88011.0,0.0,0.0,24,32.333333333333336,45,11789.0,12695.666666666664,13154.0,25,28.0,33,63078.0,75318.66666666669,88011.0,0.0,0.0,0.0,0.0,NONE,1330.0,27.0,Lotto - Soudal U23,0.0,3661.4,NONE,1002.0,26.0,Lotto - Soudal U23,0.0,3448.9,NONE,552.0,43.0,BMC Development Team,0.0,5824.5,PRT,495.0,63.0,Team Katusha - Alpecin,0.0,9612.9,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
4681,D.Teklehaimanot,Eritrea,30,"Cofidis, Solutions Credits",2018,4,55,16019.0,56,49968.0,2,0,0,0,3,21,1,7,2018.0,47,71.14285714285714,99,10751.0,12665.571428571431,16019.0,42,64.0,92,10751.0,49175.857142857145,88659.0,0.0,0.0,47,60.66666666666666,71,12002.0,12897.0,13481.0,42,46.66666666666666,54,63176.0,75671.0,88659.0,0.0,0.0,0.0,0.0,PROF,562.0,73.0,MTN - Qhubeka,1.0,11211.1,PRT,813.0,65.0,Dimension Data,0.0,10314.8,PRT,846.0,56.0,Team Dimension Data,0.0,8779.4,PROF,1999.0,45.0,"Cofidis, Solutions Credits",0.0,6813.1,2018-08-07,3,179.0,Szczyrk,29.0,36,ESE,4,1,9,0
