,name,nation,age,height,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,biker_sys_nr,team_sys_nr,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_uci_rank,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_uci_rank,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_uci_rank,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_uci_rank,2018_wins,2018_year_km,date,stage_type,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
173,B.Vallee,Poland,21,,Lotto - Belisol,2014,2,3,19455.0,4,40321.0,0,1,0,0,2,9,6553,3473,2,13,2014.4615384615386,3,140.07692307692307,999,1910.0,91488.38461538461,999999.0,4,150.0,999,9892.0,130856.38461538461,999999.0,2.0,0.0,100,404.3333333333333,999,19412.0,347385.6666666667,999999.0,116,413.0,999,55037.0,377606.3333333333,999999.0,0.0,0.0,0.15384615384615385,0.0,CONT,486.0,46.0,ActiveJet Team,-,6.0,7528.7,PROF,4104.0,11.0,Verva - ActiveJet Pro Cycling Team,-,0.0,1552.2,CONT,441.0,39.0,Domin Sport,-,0.0,5882.3,PROF,358.0,60.0,CCC Sprandi Polkowice,-,0.0,9410.1,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,1
174,S.Lander,Denmark,23,1.75,BMC Racing Team,2014,2,61,19455.0,29,40325.0,0,0,2,0,0,6,1710,10075,1,6,2014.0,8,217.33333333333334,999,13167.0,181817.33333333334,999999.0,10,199.83333333333334,999,20870.0,213281.66666666666,999999.0,1.0,0.0,15,366.3333333333333,999,16804.0,345804.0,999999.0,37,368.6666666666667,999,74101.0,388334.3333333333,999999.0,0.0,0.0,0.16666666666666666,0.0,CONT,1610.0,26.0,Team Tre-For - Blue Water,-,0.0,3946.3,PROF,2618.0,29.0,ONE Pro Cycling,-,0.0,4703.5,CONT,3760.0,27.0,GM Europa Ovini,-,0.0,3819.5,CONT,1045.0,24.0,Riwal CeramicSpeed Cycling Team,-,0.0,3784.2,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
175,D.Formolo,Italy,22,1.81,Cannondale Pro Cycling,2014,2,17,19455.0,12,40325.0,0,0,0,1,7,3,11011,3481,4,27,2015.7407407407406,2,37.22222222222222,86,1872.0,13959.888888888889,21670.0,2,23.555555555555557,78,9793.0,56706.03703703704,109117.0,6.0,0.0,3,14.0,23,11776.0,12659.666666666666,13154.0,8,11.0,14,63053.0,75252.0,87874.0,1.0,0.0,0.2222222222222222,0.0,PRT,136,68.0,Team Cannondale - Garmin,108,1.0,10476.6,PRT,128,74.0,Cannondale - Drapac Pro Cycling,47,0.0,11507.7,PRT,176,60.0,Cannondale - Drapac Pro Cycling,129,0.0,9670.3,PRT,44,74.0,Bora - Hansgrohe,51,0.0,11619.0,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
176,E.Gasparotto,Italy,32,1.74,Astana Pro Team,2014,2,21,19455.0,13,40325.0,0,1,0,1,2,8,358,10073,2,14,2016.0,5,25.071428571428573,58,1851.0,14118.42857142857,20870.0,8,21.0,46,10751.0,59982.857142857145,109778.0,4.0,0.0,5,9.0,15,11776.0,12660.333333333334,13154.0,8,10.666666666666666,13,63053.0,75254.0,87880.0,2.0,0.0,0.2857142857142857,0.0,PROF,193,61.0,Wanty - Groupe Gobert,-,0.0,9959.4,PROF,105,57.0,Wanty - Groupe Gobert,-,1.0,8817.5,PRT,927,65.0,Bahrain - Merida,231,0.0,10868.6,PRT,134,57.0,Bahrain - Merida,59,0.0,8743.3,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
177,G.Stepniak,Poland,25,,CCC Polsat Polkowice,2014,2,14,19455.0,11,40325.0,0,2,2,0,1,3,6556,3733,1,7,2014.0,11,54.142857142857146,124,1897.0,16014.285714285714,20870.0,10,53.714285714285715,119,20870.0,71791.71428571429,112100.0,0.0,0.0,81,108.0,124,1897.0,12666.333333333334,18752.0,101,110.33333333333333,119,91451.0,104584.66666666667,112100.0,0.0,0.0,0.0,0.0,PROF,460.0,44.0,CCC Sprandi Polkowice,-,2.0,6865.7,PROF,584.0,35.0,CCC Sprandi Polkowice,-,2.0,5378.4,CONT,634.0,27.0,Wibatech - Fuji,-,2.0,3836.6,CONT,584.0,24.0,Wibatech Merx 7R,-,1.0,3335.2,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
178,G.Brambilla,Italy,27,1.70,Omega Pharma-Quick Step,2014,2,35,19455.0,18,40325.0,0,0,0,0,6,7,2741,3475,3,21,2015.6666666666667,4,35.61904761904762,143,1880.0,13905.095238095239,21046.0,9,20.238095238095237,49,9793.0,58262.28571428572,109103.0,2.0,0.0,14,16.0,19,11776.0,12672.0,13154.0,13,15.0,16,63061.0,75273.66666666667,87923.0,0.0,0.0,0.09523809523809523,0.0,PRT,138,61.0,Etixx - Quick Step,108,0.0,9720.3,PRT,36,76.0,Etixx - Quick Step,76,3.0,12220.9,PRT,527,65.0,Quick-Step Floors,144,0.0,10500.9,PRT,90,76.0,Trek - Segafredo,144,0.0,11798.1,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
179,C.Meier,Italy,29,1.75,Orica - GreenEDGE,2014,2,131,19511.0,87,40381.0,2,1,0,1,1,4,532,4434,2,14,2014.5,13,136.42857142857142,999,1895.0,86017.28571428571,999999.0,15,142.0,999,9801.0,126910.0,999999.0,0.0,0.0,23,50.0,64,1895.0,13677.666666666666,22174.0,41,53.0,77,76852.0,88803.0,95741.0,0.0,0.0,0.0,0.0,PRT,366,72.0,Astana Pro Team,-,0.0,11496.6,PRT,260,67.0,Astana Pro Team,139,0.0,10051.1,PRT,260,66.0,Astana Pro Team,200,0.0,10674.1,PRT,480,68.0,Astana Pro Team,352,0.0,9893.1,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
180,T.Bos,Netherlands,31,1.90,Belkin Pro Cycling Team,2014,2,50,19455.0,25,40325.0,0,2,0,0,1,12,797,3482,1,6,2014.0,1,206.33333333333334,999,13167.0,182034.33333333334,999999.0,3,199.33333333333334,999,20870.0,213494.0,999999.0,1.0,1.0,17,391.0,999,18106.0,346238.0,999999.0,4,384.0,999,74091.0,388762.3333333333,999999.0,0.0,0.0,0.16666666666666666,0.16666666666666666,PROF,1610,40.0,MTN - Qhubeka,-,0.0,6161.6,PRT,-,0.0,Dimension Data,-,0.0,0.0,,-,0.0,Beat Cycling Club,-,0.0,0.0,CONT,-,0.0,Beat Cycling Club,-,0.0,0.0,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
181,T.Kritskiy,Russia,27,,RusVelo,2014,2,23,19455.0,15,40325.0,0,0,0,1,0,8,830,3482,1,7,2014.0,12,51.714285714285715,127,1813.0,15907.857142857143,20870.0,15,50.42857142857143,102,20870.0,71590.85714285714,111355.0,0.0,0.0,20,79.33333333333333,127,1813.0,12418.0,18091.0,85,93.0,102,91451.0,104116.0,111355.0,0.0,0.0,0.0,0.0,,921.0,37.0,Russia National Team,-,0.0,4468.8,,,,,,,,,,,,,,,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
182,D.Nerz,Germany,25,1.80,BMC Racing Team,2014,2,29,19455.0,17,40325.0,0,0,0,0,0,2,844,10075,1,7,2014.0,11,28.142857142857142,43,1830.0,15582.857142857143,20870.0,9,18.285714285714285,32,20870.0,70783.28571428571,109080.0,0.0,0.0,11,24.666666666666668,37,1830.0,11659.666666666666,16885.0,9,19.0,32,90365.0,102231.66666666667,109080.0,0.0,0.0,0.0,0.0,PROF,1016.0,51.0,Bora - Argon 18,-,0.0,7991.6,PROF,671.0,42.0,Bora - Argon 18,-,0.0,6545.2,,,,,,,,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
183,A.Amador,Costa Rica,28,1.80,Movistar Team,2014,2,55,19455.0,33,40325.0,0,0,0,0,5,1,745,10081,2,12,2014.8333333333333,9,135.91666666666666,999,1814.0,97621.25,999999.0,6,126.33333333333333,999,10879.0,136264.66666666666,999999.0,1.0,0.0,64,380.3333333333333,999,18776.0,346515.6666666667,999999.0,77,387.0,999,43621.0,368672.3333333333,999999.0,0.0,0.0,0.08333333333333333,0.0,PRT,100,77.0,Movistar Team,50,0.0,11990.4,PRT,138,60.0,Movistar Team,73,0.0,9743.8,PRT,159,80.0,Movistar Team,169,0.0,12523.3,PRT,215,82.0,Movistar Team,199,1.0,12664.5,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
184,P.Poljanski,Poland,24,1.82,Tinkoff - Saxo,2014,2,26,19455.0,16,40325.0,0,0,0,0,3,4,10994,4449,2,14,2014.5,18,47.714285714285715,96,1865.0,14711.214285714286,22174.0,16,32.42857142857143,53,9793.0,63246.42857142857,109791.0,0.0,0.0,48,65.0,89,1942.0,13917.0,22174.0,45,48.333333333333336,53,76589.0,88991.0,96163.0,0.0,0.0,0.0,0.0,PRT,512,74.0,Tinkoff - Saxo,-,0.0,11102.3,PRT,1069,57.0,Tinkoff,-,0.0,8987.4,PRT,439,79.0,Bora - Hansgrohe,165,0.0,12514.4,PRT,824,71.0,Bora - Hansgrohe,226,0.0,10794.1,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
185,A.Vuillermoz,France,26,1.74,AG2R La Mondiale,2014,2,67,19455.0,38,40325.0,1,0,0,0,2,5,14716,10072,1,7,2014.0,19,55.57142857142857,106,1949.0,15623.714285714286,20870.0,21,30.142857142857142,40,20870.0,70851.42857142857,109364.0,0.0,0.0,23,58.666666666666664,106,1949.0,11755.0,17024.0,26,30.666666666666668,40,90393.0,102390.66666666667,109364.0,0.0,0.0,0.0,0.0,PRT,59,72.0,AG2R La Mondiale,75,4.0,11005.0,PRT,150,60.0,AG2R La Mondiale,169,0.0,9139.5,PRT,64,63.0,AG2R La Mondiale,42,3.0,10310.2,PRT,103,51.0,AG2R La Mondiale,106,0.0,8634.5,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
186,B.Matysiak,Poland,30,,CCC Polsat Polkowice,2014,2,161,19728.0,116,40594.0,1,0,0,1,0,5,2282,3733,1,6,2014.0,20,227.33333333333334,999,13167.0,181953.83333333334,999999.0,22,247.0,999,20870.0,213552.33333333334,999999.0,0.0,0.0,30,383.3333333333333,999,17350.0,345986.0,999999.0,109,411.6666666666667,999,74370.0,388696.3333333333,999999.0,0.0,0.0,0.0,0.0,PROF,868.0,62.0,CCC Sprandi Polkowice,-,0.0,10189.5,PROF,769.0,39.0,CCC Sprandi Polkowice,-,0.0,6159.1,CONT,1543.0,41.0,Team Hurom,-,0.0,5804.8,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
187,G.Caruso,Italy,34,1.81,Team Katusha,2014,2,33,19455.0,20,40325.0,3,1,0,0,0,7,525,8441,1,7,2014.0,9,36.285714285714285,101,1940.0,15593.857142857143,20870.0,5,15.571428571428571,23,20870.0,70785.85714285714,109157.0,1.0,0.0,9,43.0,101,1940.0,11685.333333333334,16878.0,5,9.666666666666666,18,90339.0,102237.66666666667,109157.0,1.0,0.0,0.14285714285714285,0.0,PRT,354.0,53.0,Team Katusha,-,0.0,8690.7,,,,,,,,,,,,,,,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
188,A.Tulik,France,24,1.76,Team Europcar,2014,2,158,19455.0,71,40325.0,0,1,0,1,0,1,6515,3472,1,7,2014.0,22,111.0,158,2004.0,15902.142857142857,20870.0,24,78.71428571428571,116,20870.0,71593.57142857143,111315.0,0.0,0.0,68,106.33333333333333,126,2004.0,12356.333333333334,17715.0,83,95.0,116,91596.0,104074.0,111315.0,0.0,0.0,0.0,0.0,PROF,528,70.0,Team Europcar,-,0.0,11747.9,PROF,828,60.0,Direct Energie,-,0.0,10019.5,PROF,1022,78.0,Direct Energie,-,0.0,12290.8,PROF,640,52.0,Direct Energie,-,0.0,8465.5,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
189,P.Niemiec,Poland,34,1.84,Lampre - Merida,2014,2,68,19455.0,40,40325.0,11,2,0,1,1,5,1836,6418,5,33,2016.0,5,103.54545454545455,999,1841.0,44171.78787878788,999999.0,5,94.72727272727273,999,9801.0,83376.21212121213,999999.0,2.0,0.0,68,72.66666666666667,78,12491.0,13160.666666666666,13774.0,67,71.33333333333333,74,63307.0,76225.66666666667,89572.0,0.0,0.0,0.06060606060606061,0.0,PRT,411.0,70.0,Lampre - Merida,-,0.0,10773.8,PRT,368.0,59.0,Lampre - Merida,-,1.0,9615.5,PRT,1004.0,56.0,UAE Team Emirates,216,0.0,8901.0,PRT,1728.0,34.0,UAE Team Emirates,-,0.0,4660.0,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
190,R.Majka,Poland,25,1.73,Tinkoff - Saxo,2014,2,27,19455.0,19,40325.0,4,1,0,2,7,5,3991,4449,2,14,2015.5,1,26.857142857142858,103,1801.0,14762.5,20870.0,1,20.071428571428573,103,10576.0,62223.642857142855,108978.0,5.0,2.0,3,11.0,22,10784.0,13716.666666666666,17986.0,2,2.3333333333333335,3,67307.0,83423.0,97669.0,2.0,0.0,0.35714285714285715,0.14285714285714285,PRT,26,85.0,Tinkoff - Saxo,33,1.0,13382.2,PRT,34,75.0,Tinkoff,43,0.0,11990.5,PRT,38,72.0,Bora - Hansgrohe,32,4.0,11600.9,PRT,38,76.0,Bora - Hansgrohe,71,0.0,11597.0,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
191,O.Zaugg,Switzerland,33,1.70,Tinkoff - Saxo,2014,2,46,19455.0,31,40325.0,0,0,0,0,1,0,363,4449,1,7,2014.0,16,52.714285714285715,112,1970.0,15639.0,20870.0,27,33.0,57,20870.0,70908.71428571429,109473.0,0.0,0.0,16,66.0,112,1970.0,11790.666666666666,16906.0,29,39.0,57,90597.0,102524.33333333333,109473.0,0.0,0.0,0.0,0.0,PRT,1388.0,28.0,Tinkoff - Saxo,-,0.0,4289.5,PRT,1818.0,47.0,IAM Cycling,-,0.0,7369.5,,,,,,,,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
192,M.Rutkiewicz,Poland,33,,CCC Polsat Polkowice,2014,2,36,19455.0,22,40325.0,7,7,0,0,1,10,746,3733,5,29,2015.9310344827586,12,127.24137931034483,999,1869.0,82013.24137931035,999999.0,7,119.93103448275862,999,9801.0,119122.55172413793,999999.0,0.0,0.0,89,398.6666666666667,999,13305.0,343261.0,999999.0,86,391.6666666666667,999,50422.0,371382.6666666667,999999.0,0.0,0.0,0.0,0.0,PROF,1869.0,63.0,CCC Sprandi Polkowice,-,0.0,10059.4,CONT,532.0,22.0,Wibatech - Fuji,-,2.0,3325.9,CONT,320.0,40.0,Wibatech - Fuji,-,4.0,5798.9,CONT,646.0,38.0,Wibatech Merx 7R,-,0.0,5088.3,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
193,P.Martens,Germany,31,1.78,Belkin Pro Cycling Team,2014,2,114,19506.0,85,40376.0,0,0,0,0,1,3,369,3482,1,7,2014.0,27,77.71428571428571,114,1890.0,15802.142857142857,20870.0,29,72.42857142857143,90,20870.0,71347.85714285714,110615.0,0.0,0.0,54,78.0,106,1890.0,12154.333333333334,17571.0,65,75.0,90,91154.0,103498.0,110615.0,0.0,0.0,0.0,0.0,PRT,350,59.0,Team LottoNL-Jumbo,182,0.0,9956.2,PRT,852,71.0,Team LottoNL-Jumbo,-,0.0,11463.2,PRT,560,75.0,Team LottoNL - Jumbo,167,0.0,12785.8,PRT,1105,70.0,Team LottoNL - Jumbo,235,0.0,11096.6,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
194,P.Weening,Netherlands,33,1.86,Orica - GreenEDGE,2014,2,58,19455.0,37,40325.0,3,0,0,0,1,6,300,4434,1,7,2014.0,14,58.42857142857143,128,2030.0,15661.42857142857,20870.0,11,32.857142857142854,44,20870.0,70908.14285714286,109630.0,0.0,0.0,14,60.333333333333336,128,2030.0,11843.0,17261.0,11,26.666666666666668,36,90339.0,102523.0,109630.0,0.0,0.0,0.0,0.0,PRT,695.0,69.0,Orica - GreenEDGE,-,0.0,11367.3,PROF,231.0,69.0,Roompot - Oranje Peloton,-,3.0,10873.1,PROF,179.0,71.0,Roompot - Nederlandse Loterij,-,1.0,10915.5,PROF,201.0,66.0,Roompot - Nederlandse Loterij,-,1.0,10808.2,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
195,W.Barguil,France,23,1.83,Team Giant - Shimano,2014,2,41,19455.0,30,40325.0,4,2,0,3,5,3,6104,3469,1,7,2014.0,5,46.857142857142854,101,1891.0,15586.857142857143,20870.0,7,26.285714285714285,46,20870.0,70778.85714285714,109108.0,2.0,0.0,5,29.0,75,1891.0,11669.0,16878.0,7,11.0,14,90339.0,102221.33333333333,109108.0,2.0,0.0,0.2857142857142857,0.0,PRT,121,61.0,Team Giant - Alpecin,108,0.0,10416.0,PRT,73,51.0,Team Giant - Alpecin,30,0.0,8566.8,PRT,51,64.0,Team Sunweb,37,2.0,10439.4,PROF,96,65.0,Team Fortuneo - Samsic,-,0.0,10472.5,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
196,D.Cunego,Italy,33,1.69,Lampre - Merida,2014,2,69,19455.0,44,40325.0,1,3,0,1,6,31,149,6418,1,6,2014.0,30,213.5,999,13167.0,181725.83333333334,999999.0,27,197.83333333333334,999,20870.0,213190.5,999999.0,0.0,0.0,30,375.6666666666667,999,16255.0,345621.0,999999.0,27,357.3333333333333,999,74101.0,388152.0,999999.0,0.0,0.0,0.0,0.0,PROF,151.0,53.0,Nippo - Vini Fantini,-,0.0,8791.3,PROF,384.0,62.0,Nippo - Vini Fantini,-,0.0,10058.7,PROF,531.0,53.0,Nippo - Vini Fantini,-,1.0,8297.2,PROF,1503.0,47.0,Nippo Vini Fantini - Europa Ovini,-,0.0,6029.4,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
197,K.De Weert,Belgium,32,1.82,Omega Pharma-Quick Step,2014,2,34,19455.0,27,40325.0,0,0,0,1,0,2,365,3475,1,7,2014.0,31,60.142857142857146,97,1916.0,15759.142857142857,20870.0,27,44.57142857142857,72,20870.0,71200.71428571429,110314.0,0.0,0.0,47,77.33333333333333,97,1916.0,12071.0,17493.0,56,62.0,72,90905.0,103205.66666666667,110314.0,0.0,0.0,0.0,0.0,PRT,-,19.0,Team LottoNL-Jumbo,-,0.0,2816.1,,,,,,,,,,,,,,,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
198,T.Marczynski,Poland,30,,CCC Polsat Polkowice,2014,2,40,19455.0,32,40325.0,4,0,1,0,4,9,2281,3733,3,21,2015.3333333333333,9,38.38095238095238,98,1816.0,14390.47619047619,21046.0,16,31.38095238095238,62,9801.0,59880.80952380953,109748.0,1.0,0.0,9,17.333333333333332,24,10784.0,13770.333333333334,18081.0,16,17.0,18,67352.0,83554.66666666667,97879.0,1.0,0.0,0.047619047619047616,0.0,CONT,442,40.0,Torku Seker Spor,-,6.0,5905.2,PRT,1271,38.0,Lotto - Soudal,-,0.0,5729.3,PRT,342,81.0,Lotto - Soudal,112,2.0,13191.4,PRT,2212,41.0,Lotto - Soudal,399,0.0,6363.6,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
199,R.Sinkeldam,Netherlands,25,1.93,Team Giant - Shimano,2014,2,4,19455.0,14,40325.0,0,0,0,1,0,7,4589,3469,1,7,2014.0,4,57.57142857142857,148,1897.0,15982.142857142857,20870.0,12,60.57142857142857,135,20870.0,71789.71428571429,111875.0,1.0,0.0,82,108.33333333333333,148,1897.0,12591.333333333334,18091.0,104,117.0,135,91887.0,104580.0,111875.0,0.0,0.0,0.14285714285714285,0.0,PRT,178,70.0,Team Giant - Alpecin,139,2.0,11429.5,PRT,507,66.0,Team Giant - Alpecin,-,0.0,10637.8,PRT,541,68.0,Team Sunweb,277,0.0,10831.5,PRT,763,55.0,Groupama - FDJ,406,1.0,9116.5,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,1
200,A.Ovechkin,Russia,28,,RusVelo,2014,2,42,19455.0,34,40325.0,0,0,0,1,1,7,831,3482,2,13,2014.923076923077,11,79.84615384615384,163,1804.0,15240.538461538461,23031.0,34,73.53846153846153,163,10879.0,62486.38461538462,110383.0,0.0,0.0,11,59.666666666666664,123,1824.0,14667.0,23031.0,46,67.0,108,62889.0,78851.0,87744.0,0.0,0.0,0.0,0.0,PROF,668.0,57.0,RusVelo,-,1.0,7678.9,PROF,1728.0,60.0,Gazprom - RusVelo,-,0.0,9081.2,PROF,1166.0,46.0,Gazprom - RusVelo,-,0.0,7196.8,CONT,253.0,47.0,Terengganu Cycling Team,-,5.0,6412.9,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
201,M.Paterski,Poland,28,,CCC Polsat Polkowice,2014,2,48,19455.0,6,40323.0,3,3,0,0,2,14,783,3733,5,34,2016.0,9,58.3235294117647,149,1848.0,14202.764705882353,22838.0,4,55.029411764705884,150,9793.0,56700.41176470588,110311.0,1.0,0.0,67,79.0,93,12491.0,13109.0,13568.0,69,71.33333333333333,75,63374.0,76224.0,89433.0,0.0,0.0,0.029411764705882353,0.0,PROF,110.0,80.0,CCC Sprandi Polkowice,-,4.0,13947.8,PROF,263.0,60.0,CCC Sprandi Polkowice,-,1.0,9244.0,PROF,214.0,77.0,CCC Sprandi Polkowice,-,6.0,12259.3,CONT,244.0,44.0,Wibatech Merx 7R,-,6.0,6097.9,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
202,P.Velits,Slovakia,29,1.81,BMC Racing Team,2014,2,28,19455.0,24,40325.0,0,0,0,1,0,15,24,10075,3,19,2014.8947368421052,14,97.26315789473684,999,1844.0,66692.78947368421,999999.0,8,91.10526315789474,999,9801.0,106465.63157894737,999999.0,0.0,0.0,100,402.0,999,18776.0,346515.6666666667,999999.0,71,381.6666666666667,999,43621.0,368672.3333333333,999999.0,0.0,0.0,0.0,0.0,PRT,2045.0,57.0,BMC Racing Team,-,0.0,9057.7,PRT,1882.0,58.0,BMC Racing Team,-,0.0,8875.3,,,,,,,,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
203,M.Velits,Slovakia,29,1.85,Omega Pharma-Quick Step,2014,2,43,19455.0,36,40325.0,0,0,0,2,0,3,703,3475,1,7,2014.0,37,74.85714285714286,121,1969.0,15946.57142857143,20870.0,27,57.42857142857143,98,20870.0,71568.0,111626.0,0.0,0.0,88,106.66666666666667,121,1969.0,12508.333333333334,18752.0,73,89.0,98,90905.0,104062.66666666667,111626.0,0.0,0.0,0.0,0.0,PRT,1869,71.0,Etixx - Quick Step,-,0.0,10956.0,PRT,3411,65.0,Etixx - Quick Step,-,0.0,9819.2,PRT,-,39.0,Quick-Step Floors,-,0.0,5673.9,,,,,,,,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
204,I.Izagirre,Spain,25,1.73,Movistar Team,2014,2,31,19455.0,28,40325.0,0,0,0,1,7,4,2977,10081,2,14,2014.5,3,32.285714285714285,113,1787.0,14490.857142857143,20936.0,1,15.857142857142858,45,9793.0,62724.642857142855,108986.0,7.0,0.0,7,8.0,9,1809.0,13154.333333333334,20936.0,1,4.0,6,75351.0,87099.33333333333,93878.0,3.0,0.0,0.5,0.0,PRT,50,71.0,Movistar Team,30,1.0,11470.9,PRT,11,72.0,Movistar Team,10,4.0,11082.6,PRT,56,37.0,Bahrain - Merida,23,0.0,5533.9,PRT,22,86.0,Bahrain - Merida,26,0.0,12937.5,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
205,S.Henao,Colombia,21,1.71,Team Sky,2014,2,83,19455.0,53,40325.0,0,0,0,1,3,0,9114,10086,1,7,2014.0,39,70.28571428571429,97,1920.0,15699.857142857143,20870.0,40,47.57142857142857,53,20870.0,71010.57142857143,109899.0,0.0,0.0,52,68.0,92,1920.0,11932.666666666666,17571.0,43,46.0,48,90408.0,102762.0,109899.0,0.0,0.0,0.0,0.0,PRT,375,61.0,Team Sky,-,0.0,9261.7,PRT,255,62.0,Team Sky,162,0.0,9567.9,PRT,896,75.0,Team Sky,258,0.0,11720.2,PRT,506,52.0,Team Sky,220,0.0,8087.7,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
206,C.Jose Sarmiento,Colombia,27,1.68,Cannondale Pro Cycling,2014,2,75,19455.0,50,40325.0,1,0,0,0,0,2,1005,3481,1,7,2014.0,25,61.0,126,2014.0,15630.714285714286,20870.0,25,39.0,50,20870.0,70893.0,109685.0,0.0,0.0,25,65.0,126,2014.0,11771.333333333334,17024.0,25,34.0,40,90377.0,102487.66666666667,109685.0,0.0,0.0,0.0,0.0,PROF,2045,39.0,Team Colombia,-,0.0,6441.0,CONT,4092,13.0,EPM Tigo - UNE Area Metropolitana,-,0.0,1615.4,,3760,12.0,Boyacá es para Vivirla,-,0.0,1690.7,,-,0.0,Boyacá es para Vivirla,-,0.0,0.0,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
207,R.Gesink,Netherlands,28,1.87,Belkin Pro Cycling Team,2014,2,39,19455.0,35,40325.0,0,0,0,9,11,9,41,3482,2,10,2014.3,8,144.7,999,1862.0,113089.1,999999.0,6,131.5,999,9801.0,152703.6,999999.0,1.0,0.0,59,384.3333333333333,999,9801.0,340604.0,999999.0,59,380.3333333333333,999,9801.0,343871.0,999999.0,0.0,0.0,0.1,0.0,PRT,47,54.0,Team LottoNL-Jumbo,43,0.0,8243.7,PRT,172,49.0,Team LottoNL-Jumbo,79,1.0,7863.2,PRT,188,47.0,Team LottoNL - Jumbo,100,0.0,6964.2,PRT,173,62.0,Team LottoNL - Jumbo,86,0.0,10168.6,2014-08-04,flat,1,226.0,Warszawa,26.6,61, NW,4,5,7,0
