,name,nation,age,height,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,biker_sys_nr,team_sys_nr,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_uci_rank,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_uci_rank,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_uci_rank,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_uci_rank,2018_wins,2018_year_km,date,stage_type,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
20,G.Caruso,Italy,34.0,1.81,Team Katusha,2014,1,21.0,20870.0,23.0,20870.0,3.0,1.0,0.0,0.0,0.0,7.0,525,8441,1.0,7.0,2014.0,9.0,36.285714285714285,101.0,1940.0,15593.857142857143,20870.0,5.0,15.571428571428571,23.0,20870.0,70785.85714285714,109157.0,1.0,0.0,9.0,43.0,101.0,1940.0,11685.333333333334,16878.0,5.0,9.666666666666666,18.0,90339.0,102237.66666666667,109157.0,1.0,0.0,0.14285714285714285,0.0,PRT,354.0,53.0,Team Katusha,-,0.0,8690.7,,,,,,,,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
21,A.Tulik,France,24.0,1.76,Team Europcar,2014,1,22.0,20870.0,24.0,20870.0,0.0,1.0,0.0,1.0,0.0,1.0,6515,3472,1.0,7.0,2014.0,22.0,111.0,158.0,2004.0,15902.142857142857,20870.0,24.0,78.71428571428571,116.0,20870.0,71593.57142857143,111315.0,0.0,0.0,68.0,106.33333333333333,126.0,2004.0,12356.333333333334,17715.0,83.0,95.0,116.0,91596.0,104074.0,111315.0,0.0,0.0,0.0,0.0,PROF,528,70.0,Team Europcar,-,0.0,11747.9,PROF,828,60.0,Direct Energie,-,0.0,10019.5,PROF,1022,78.0,Direct Energie,-,0.0,12290.8,PROF,616,52.0,Direct Energie,-,0.0,8465.5,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
22,P.Niemiec,Poland,34.0,1.84,Lampre - Merida,2014,1,23.0,20870.0,25.0,20870.0,11.0,2.0,0.0,1.0,1.0,5.0,1836,6418,5.0,33.0,2016.0,5.0,103.54545454545455,999.0,1841.0,14518.545454545454,22174.0,5.0,94.72727272727273,999.0,9801.0,55613.0,109058.0,2.0,0.0,68.0,72.66666666666667,78.0,12491.0,13160.666666666666,13774.0,67.0,71.33333333333333,74.0,63307.0,76225.66666666667,89572.0,0.0,0.0,0.06060606060606061,0.0,PRT,411.0,70.0,Lampre - Merida,-,0.0,10773.8,PRT,368.0,59.0,Lampre - Merida,-,1.0,9615.5,PRT,1004.0,56.0,UAE Team Emirates,216,0.0,8901.0,PRT,1688.0,33.0,UAE Team Emirates,-,0.0,4458.2,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
23,R.Majka,Poland,25.0,1.73,Tinkoff - Saxo,2014,1,24.0,20870.0,26.0,20870.0,4.0,1.0,0.0,2.0,7.0,5.0,3991,4449,2.0,14.0,2015.5,1.0,26.857142857142858,103.0,1801.0,14762.5,20870.0,1.0,20.071428571428573,103.0,10576.0,62223.642857142855,108978.0,5.0,2.0,3.0,11.0,22.0,10784.0,13716.666666666666,17986.0,2.0,2.3333333333333335,3.0,67307.0,83423.0,97669.0,2.0,0.0,0.35714285714285715,0.14285714285714285,PRT,26,85.0,Tinkoff - Saxo,33,1.0,13382.2,PRT,34,75.0,Tinkoff,43,0.0,11990.5,PRT,38,72.0,Bora - Hansgrohe,32,4.0,11600.9,PRT,37,76.0,Bora - Hansgrohe,71,0.0,11597.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
24,O.Zaugg,Switzerland,33.0,1.70,Tinkoff - Saxo,2014,1,25.0,20870.0,27.0,20870.0,0.0,0.0,0.0,0.0,1.0,0.0,363,4449,1.0,7.0,2014.0,16.0,52.714285714285715,112.0,1970.0,15639.0,20870.0,27.0,33.0,57.0,20870.0,70908.71428571429,109473.0,0.0,0.0,16.0,66.0,112.0,1970.0,11790.666666666666,16906.0,29.0,39.0,57.0,90597.0,102524.33333333333,109473.0,0.0,0.0,0.0,0.0,PRT,1388.0,28.0,Tinkoff - Saxo,-,0.0,4289.5,PRT,1818.0,47.0,IAM Cycling,-,0.0,7369.5,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
25,M.Rutkiewicz,Poland,33.0,,CCC Polsat Polkowice,2014,1,26.0,20870.0,28.0,20870.0,7.0,7.0,0.0,0.0,1.0,10.0,746,3733,5.0,29.0,2015.9310344827586,12.0,127.24137931034483,999.0,1869.0,13866.103448275862,22746.0,7.0,119.93103448275862,999.0,9801.0,53522.862068965514,109093.0,0.0,0.0,89.0,398.6666666666667,999.0,11761.0,13848.333333333334,16479.0,86.0,391.6666666666667,999.0,50422.0,62977.333333333336,74783.0,0.0,0.0,0.0,0.0,PROF,1869.0,63.0,CCC Sprandi Polkowice,-,0.0,10059.4,CONT,532.0,22.0,Wibatech - Fuji,-,2.0,3325.9,CONT,320.0,40.0,Wibatech - Fuji,-,4.0,5798.9,CONT,594.0,38.0,Wibatech Merx 7R,-,0.0,5088.3,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
26,P.Martens,Germany,31.0,1.78,Belkin Pro Cycling Team,2014,1,27.0,20870.0,29.0,20870.0,0.0,0.0,0.0,0.0,1.0,3.0,369,3482,1.0,7.0,2014.0,27.0,77.71428571428571,114.0,1890.0,15802.142857142857,20870.0,29.0,72.42857142857143,90.0,20870.0,71347.85714285714,110615.0,0.0,0.0,54.0,78.0,106.0,1890.0,12154.333333333334,17571.0,65.0,75.0,90.0,91154.0,103498.0,110615.0,0.0,0.0,0.0,0.0,PRT,350,59.0,Team LottoNL-Jumbo,182,0.0,9956.2,PRT,852,71.0,Team LottoNL-Jumbo,-,0.0,11463.2,PRT,560,75.0,Team LottoNL - Jumbo,167,0.0,12785.8,PRT,1073,68.0,Team LottoNL - Jumbo,235,0.0,10699.6,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
27,P.Weening,Netherlands,33.0,1.86,Orica - GreenEDGE,2014,1,28.0,20870.0,30.0,20870.0,3.0,0.0,0.0,0.0,1.0,6.0,300,4434,1.0,7.0,2014.0,14.0,58.42857142857143,128.0,2030.0,15661.42857142857,20870.0,11.0,32.857142857142854,44.0,20870.0,70908.14285714286,109630.0,0.0,0.0,14.0,60.333333333333336,128.0,2030.0,11843.0,17261.0,11.0,26.666666666666668,36.0,90339.0,102523.0,109630.0,0.0,0.0,0.0,0.0,PRT,695.0,69.0,Orica - GreenEDGE,-,0.0,11367.3,PROF,231.0,69.0,Roompot - Oranje Peloton,-,3.0,10873.1,PROF,179.0,71.0,Roompot - Nederlandse Loterij,-,1.0,10915.5,PROF,192.0,66.0,Roompot - Nederlandse Loterij,-,1.0,10808.2,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
28,W.Barguil,France,23.0,1.83,Team Giant - Shimano,2014,1,29.0,20870.0,31.0,20870.0,4.0,2.0,0.0,3.0,5.0,3.0,6104,3469,1.0,7.0,2014.0,5.0,46.857142857142854,101.0,1891.0,15586.857142857143,20870.0,7.0,26.285714285714285,46.0,20870.0,70778.85714285714,109108.0,2.0,0.0,5.0,29.0,75.0,1891.0,11669.0,16878.0,7.0,11.0,14.0,90339.0,102221.33333333333,109108.0,2.0,0.0,0.2857142857142857,0.0,PRT,121,61.0,Team Giant - Alpecin,108,0.0,10416.0,PRT,73,51.0,Team Giant - Alpecin,30,0.0,8566.8,PRT,51,64.0,Team Sunweb,37,2.0,10439.4,PROF,102,62.0,Team Fortuneo - Samsic,-,0.0,9875.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
29,D.Cunego,Italy,33.0,1.69,Lampre - Merida,2014,1,30.0,20870.0,32.0,20870.0,1.0,3.0,0.0,1.0,6.0,31.0,149,6418,1.0,6.0,2014.0,30.0,213.5,999.0,13167.0,17869.0,20870.0,27.0,197.83333333333334,999.0,20870.0,64386.833333333336,107177.0,0.0,0.0,30.0,375.6666666666667,999.0,16255.0,17907.333333333332,20609.0,27.0,357.3333333333333,999.0,74101.0,90544.66666666667,107177.0,0.0,0.0,0.0,0.0,PROF,151.0,53.0,Nippo - Vini Fantini,-,0.0,8791.3,PROF,384.0,62.0,Nippo - Vini Fantini,-,0.0,10058.7,PROF,531.0,53.0,Nippo - Vini Fantini,-,1.0,8297.2,PROF,1471.0,47.0,Nippo Vini Fantini - Europa Ovini,-,0.0,6029.4,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
30,K.De Weert,Belgium,32.0,1.82,Omega Pharma-Quick Step,2014,1,31.0,20870.0,33.0,20870.0,0.0,0.0,0.0,1.0,0.0,2.0,365,3475,1.0,7.0,2014.0,31.0,60.142857142857146,97.0,1916.0,15759.142857142857,20870.0,27.0,44.57142857142857,72.0,20870.0,71200.71428571429,110314.0,0.0,0.0,47.0,77.33333333333333,97.0,1916.0,12071.0,17493.0,56.0,62.0,72.0,90905.0,103205.66666666667,110314.0,0.0,0.0,0.0,0.0,PRT,-,19.0,Team LottoNL-Jumbo,-,0.0,2816.1,,,,,,,,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
31,T.Marczynski,Poland,30.0,,CCC Polsat Polkowice,2014,1,32.0,20870.0,34.0,20870.0,4.0,0.0,1.0,0.0,4.0,9.0,2281,3733,3.0,21.0,2015.3333333333333,9.0,38.38095238095238,98.0,1816.0,14390.47619047619,21046.0,16.0,31.38095238095238,62.0,9801.0,59880.80952380953,109748.0,1.0,0.0,9.0,17.333333333333332,24.0,10784.0,13770.333333333334,18081.0,16.0,17.0,18.0,67352.0,83554.66666666667,97879.0,1.0,0.0,0.047619047619047616,0.0,CONT,442,40.0,Torku Seker Spor,-,6.0,5905.2,PRT,1271,38.0,Lotto - Soudal,-,0.0,5729.3,PRT,342,81.0,Lotto - Soudal,112,2.0,13191.4,PRT,2167,41.0,Lotto - Soudal,399,0.0,6363.6,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
32,R.Sinkeldam,Netherlands,25.0,1.93,Team Giant - Shimano,2014,1,33.0,20870.0,35.0,20870.0,0.0,0.0,0.0,1.0,0.0,7.0,4589,3469,1.0,7.0,2014.0,4.0,57.57142857142857,148.0,1897.0,15982.142857142857,20870.0,12.0,60.57142857142857,135.0,20870.0,71789.71428571429,111875.0,1.0,0.0,82.0,108.33333333333333,148.0,1897.0,12591.333333333334,18091.0,104.0,117.0,135.0,91887.0,104580.0,111875.0,0.0,0.0,0.14285714285714285,0.0,PRT,178,70.0,Team Giant - Alpecin,139,2.0,11429.5,PRT,507,66.0,Team Giant - Alpecin,-,0.0,10637.8,PRT,541,68.0,Team Sunweb,277,0.0,10831.5,PRT,741,53.0,Groupama - FDJ,406,1.0,8711.4,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
33,A.Ovechkin,Russia,28.0,,RusVelo,2014,1,34.0,20870.0,36.0,20870.0,0.0,0.0,0.0,1.0,1.0,7.0,831,3482,2.0,13.0,2014.923076923077,11.0,79.84615384615384,163.0,1804.0,15240.538461538461,23031.0,34.0,73.53846153846153,163.0,10879.0,62486.38461538462,110383.0,0.0,0.0,11.0,59.666666666666664,123.0,1824.0,14667.0,23031.0,46.0,67.0,108.0,62889.0,78851.0,87744.0,0.0,0.0,0.0,0.0,PROF,668.0,57.0,RusVelo,-,1.0,7678.9,PROF,1728.0,60.0,Gazprom - RusVelo,-,0.0,9081.2,PROF,1166.0,46.0,Gazprom - RusVelo,-,0.0,7196.8,CONT,295.0,42.0,Terengganu Cycling Team,-,4.0,5944.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
34,M.Paterski,Poland,28.0,,CCC Polsat Polkowice,2014,1,35.0,20870.0,4.0,20868.0,3.0,3.0,0.0,0.0,2.0,14.0,783,3733,5.0,34.0,2016.0,9.0,58.3235294117647,149.0,1848.0,14202.764705882353,22838.0,4.0,55.029411764705884,150.0,9793.0,56700.41176470588,110311.0,1.0,0.0,67.0,79.0,93.0,12491.0,13109.0,13568.0,69.0,71.33333333333333,75.0,63374.0,76224.0,89433.0,0.0,0.0,0.029411764705882353,0.0,PROF,110.0,80.0,CCC Sprandi Polkowice,-,4.0,13947.8,PROF,263.0,60.0,CCC Sprandi Polkowice,-,1.0,9244.0,PROF,214.0,77.0,CCC Sprandi Polkowice,-,6.0,12259.3,CONT,217.0,44.0,Wibatech Merx 7R,-,6.0,6097.9,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
35,P.Velits,Slovakia,29.0,1.81,BMC Racing Team,2014,1,36.0,20870.0,37.0,20870.0,0.0,0.0,0.0,1.0,0.0,15.0,24,10075,3.0,19.0,2014.8947368421052,14.0,97.26315789473684,999.0,1844.0,15189.78947368421,22174.0,8.0,91.10526315789474,999.0,9801.0,58245.31578947369,109323.0,0.0,0.0,100.0,402.0,999.0,18776.0,20330.0,21442.0,71.0,381.6666666666667,999.0,43621.0,63277.0,83813.0,0.0,0.0,0.0,0.0,PRT,2045.0,57.0,BMC Racing Team,-,0.0,9057.7,PRT,1882.0,58.0,BMC Racing Team,-,0.0,8875.3,,,,,,,,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
36,M.Velits,Slovakia,29.0,1.85,Omega Pharma-Quick Step,2014,1,37.0,20870.0,38.0,20870.0,0.0,0.0,0.0,2.0,0.0,3.0,703,3475,1.0,7.0,2014.0,37.0,74.85714285714286,121.0,1969.0,15946.57142857143,20870.0,27.0,57.42857142857143,98.0,20870.0,71568.0,111626.0,0.0,0.0,88.0,106.66666666666667,121.0,1969.0,12508.333333333334,18752.0,73.0,89.0,98.0,90905.0,104062.66666666667,111626.0,0.0,0.0,0.0,0.0,PRT,1869,71.0,Etixx - Quick Step,-,0.0,10956.0,PRT,3411,65.0,Etixx - Quick Step,-,0.0,9819.2,PRT,-,39.0,Quick-Step Floors,-,0.0,5673.9,,,,,,,,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
37,I.Izagirre,Spain,25.0,1.73,Movistar Team,2014,1,38.0,20870.0,39.0,20870.0,0.0,0.0,0.0,1.0,7.0,4.0,2977,10081,2.0,14.0,2014.5,3.0,32.285714285714285,113.0,1787.0,14490.857142857143,20936.0,1.0,15.857142857142858,45.0,9793.0,62724.642857142855,108986.0,7.0,0.0,7.0,8.0,9.0,1809.0,13154.333333333334,20936.0,1.0,4.0,6.0,75351.0,87099.33333333333,93878.0,3.0,0.0,0.5,0.0,PRT,50,71.0,Movistar Team,30,1.0,11470.9,PRT,11,72.0,Movistar Team,10,4.0,11082.6,PRT,56,37.0,Bahrain - Merida,23,0.0,5533.9,PRT,20,86.0,Bahrain - Merida,26,0.0,12937.5,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
38,S.Henao,Colombia,21.0,1.71,Team Sky,2014,1,39.0,20870.0,40.0,20870.0,0.0,0.0,0.0,1.0,3.0,0.0,9114,10086,1.0,7.0,2014.0,39.0,70.28571428571429,97.0,1920.0,15699.857142857143,20870.0,40.0,47.57142857142857,53.0,20870.0,71010.57142857143,109899.0,0.0,0.0,52.0,68.0,92.0,1920.0,11932.666666666666,17571.0,43.0,46.0,48.0,90408.0,102762.0,109899.0,0.0,0.0,0.0,0.0,PRT,375,61.0,Team Sky,-,0.0,9261.7,PRT,255,62.0,Team Sky,162,0.0,9567.9,PRT,896,75.0,Team Sky,258,0.0,11720.2,PRT,488,49.0,Team Sky,220,0.0,7490.2,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
39,C.Jose Sarmiento,Colombia,27.0,1.68,Cannondale Pro Cycling,2014,1,40.0,20870.0,41.0,20870.0,1.0,0.0,0.0,0.0,0.0,2.0,1005,3481,1.0,7.0,2014.0,25.0,61.0,126.0,2014.0,15630.714285714286,20870.0,25.0,39.0,50.0,20870.0,70893.0,109685.0,0.0,0.0,25.0,65.0,126.0,2014.0,11771.333333333334,17024.0,25.0,34.0,40.0,90377.0,102487.66666666667,109685.0,0.0,0.0,0.0,0.0,PROF,2045,39.0,Team Colombia,-,0.0,6441.0,CONT,4092,13.0,EPM Tigo - UNE Area Metropolitana,-,0.0,1615.4,,3760,12.0,Boyacá es para Vivirla,-,0.0,1690.7,,-,0.0,Boyacá es para Vivirla,-,0.0,0.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
40,R.Gesink,Netherlands,28.0,1.87,Belkin Pro Cycling Team,2014,1,41.0,20870.0,42.0,20870.0,0.0,0.0,0.0,9.0,11.0,8.0,41,3482,2.0,10.0,2014.3,8.0,144.7,999.0,1862.0,14461.3,20870.0,6.0,131.5,999.0,9801.0,56254.7,109079.0,1.0,0.0,59.0,384.3333333333333,999.0,9801.0,11844.666666666666,13721.0,59.0,380.3333333333333,999.0,9801.0,22374.666666666668,35510.0,0.0,0.0,0.1,0.0,PRT,47,54.0,Team LottoNL-Jumbo,43,0.0,8243.7,PRT,172,49.0,Team LottoNL-Jumbo,79,1.0,7863.2,PRT,188,47.0,Team LottoNL - Jumbo,100,0.0,6964.2,PRT,164,62.0,Team LottoNL - Jumbo,86,0.0,10168.6,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
41,M.Bouet,Switzerland,28.0,,AG2R La Mondiale,2014,1,42.0,20870.0,43.0,20870.0,0.0,0.0,0.0,0.0,4.0,0.0,6184,10072,2.0,14.0,2014.5,15.0,59.285714285714285,101.0,1819.0,14661.42857142857,22174.0,19.0,55.285714285714285,94.0,9801.0,63153.57142857143,109209.0,0.0,0.0,15.0,36.666666666666664,50.0,1819.0,13876.0,22174.0,47.0,52.666666666666664,59.0,76597.0,88960.0,96051.0,0.0,0.0,0.0,0.0,PRT,249,56.0,IAM Cycling,157,0.0,8371.5,PRT,72,69.0,FDJ,68,0.0,10502.2,PRT,186,57.0,FDJ,168,0.0,9000.3,PRT,290,46.0,Groupama - FDJ,202,0.0,7624.6,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
42,M.Monfort,Belgium,31.0,1.81,Lotto - Belisol,2014,1,43.0,20870.0,44.0,20870.0,0.0,0.0,0.0,4.0,1.0,3.0,96,3473,4.0,27.0,2015.4814814814815,17.0,47.925925925925924,90.0,1833.0,14417.444444444445,22138.0,16.0,46.03703703703704,86.0,9801.0,58215.07407407407,109265.0,0.0,0.0,22.0,46.0,68.0,10784.0,14046.666666666666,18915.0,52.0,62.333333333333336,70.0,68129.0,84886.0,99485.0,0.0,0.0,0.0,0.0,PRT,131,88.0,Lotto - Soudal,94,0.0,13413.3,PRT,175,87.0,Lotto - Soudal,114,0.0,13101.8,PRT,323,86.0,Lotto - Soudal,159,0.0,13211.7,PRT,476,67.0,Lotto - Soudal,266,0.0,9954.8,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
43,D.Caruso,Italy,27.0,1.78,Cannondale Pro Cycling,2014,1,44.0,20870.0,45.0,20870.0,2.0,0.0,0.0,2.0,1.0,2.0,1006,3481,1.0,7.0,2014.0,15.0,50.42857142857143,99.0,1897.0,15767.57142857143,20870.0,15.0,41.285714285714285,71.0,20870.0,71220.28571428571,110373.0,0.0,0.0,63.0,80.66666666666667,99.0,1897.0,12090.666666666666,17571.0,59.0,63.666666666666664,71.0,90905.0,103251.33333333333,110373.0,0.0,0.0,0.0,0.0,PRT,106,75.0,BMC Racing Team,69,0.0,12043.7,PRT,169,69.0,BMC Racing Team,-,0.0,10836.5,PRT,70,84.0,BMC Racing Team,55,0.0,13248.5,PRT,63,65.0,BMC Racing Team,48,0.0,10086.1,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
44,J.Van Genechten,Belgium,28.0,1.76,Lotto - Belisol,2014,1,45.0,20870.0,46.0,20870.0,0.0,0.0,0.0,0.0,2.0,7.0,5297,3473,1.0,7.0,2014.0,1.0,82.0,153.0,2041.0,16142.857142857143,20870.0,6.0,80.85714285714286,150.0,20870.0,72130.57142857143,112990.0,2.0,1.0,130.0,137.66666666666666,153.0,2041.0,12966.333333333334,18752.0,128.0,136.66666666666666,150.0,92197.0,105378.66666666667,112990.0,0.0,0.0,0.2857142857142857,0.14285714285714285,PRT,170,69.0,IAM Cycling,169,2.0,11499.3,PRT,100,86.0,IAM Cycling,125,1.0,13598.3,PROF,217,59.0,"Cofidis, Solutions Credits",-,0.0,9415.5,PROF,339,47.0,Vital Concept,-,0.0,7370.7,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
45,G.Preidler,Austria,24.0,1.89,Team Giant - Shimano,2014,1,46.0,20870.0,47.0,20870.0,4.0,0.0,0.0,0.0,2.0,5.0,6244,3469,2.0,14.0,2016.0,1.0,34.57142857142857,99.0,1864.0,14087.92857142857,20870.0,6.0,26.714285714285715,59.0,10751.0,59920.21428571428,109356.0,2.0,1.0,1.0,9.0,17.0,11761.0,12656.0,13154.0,6.0,10.333333333333334,18.0,63061.0,75246.0,87865.0,2.0,1.0,0.14285714285714285,0.07142857142857142,PRT,428,82.0,Team Giant - Alpecin,-,0.0,12632.4,PRT,277,87.0,Team Giant - Alpecin,190,0.0,13640.8,PRT,737,52.0,Team Sunweb,263,0.0,8192.7,PRT,199,63.0,Groupama - FDJ,114,1.0,10112.8,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
46,B.Markus,Netherlands,23.0,1.79,Belkin Pro Cycling Team,2014,1,47.0,20870.0,48.0,20870.0,0.0,0.0,0.0,0.0,0.0,4.0,4400,3482,1.0,5.0,2014.0,47.0,276.8,999.0,13167.0,18082.4,20870.0,48.0,252.6,999.0,20870.0,55837.8,90328.0,0.0,0.0,78.0,409.6666666666667,999.0,13167.0,16695.666666666668,20682.0,61.0,383.6666666666667,999.0,53492.0,72664.66666666667,90328.0,0.0,0.0,0.0,0.0,PRT,491.0,32.0,Team LottoNL-Jumbo,-,0.0,4728.0,PROF,866.0,29.0,Roompot - Oranje Peloton,-,0.0,4777.5,CONT,2573.0,6.0,Pauwels Sauzen - Vastgoedservice,-,0.0,1109.1,CONT,3840.0,1.0,Monkey Town,-,0.0,193.4,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
47,S.Morabito,Switzerland,31.0,1.87,BMC Racing Team,2014,1,48.0,20870.0,49.0,20870.0,0.0,0.0,0.0,0.0,1.0,1.0,674,10075,1.0,7.0,2014.0,4.0,34.57142857142857,62.0,1778.0,15657.42857142857,20870.0,20.0,30.857142857142858,49.0,20870.0,70938.57142857143,109602.0,1.0,0.0,4.0,26.0,40.0,1778.0,11833.666666666666,17468.0,26.0,33.0,38.0,90356.0,102594.0,109602.0,1.0,0.0,0.14285714285714285,0.0,PRT,341,56.0,FDJ,118,0.0,8289.8,PRT,596,61.0,FDJ,150,0.0,9210.2,PRT,1445,52.0,FDJ,331,0.0,8157.6,PRT,2167,45.0,Groupama - FDJ,252,0.0,7431.1,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
48,D.Rebellin,Belgium,43.0,1.83,CCC Polsat Polkowice,2014,1,49.0,20870.0,50.0,20870.0,1.0,0.0,0.0,0.0,0.0,0.0,3052,3733,2.0,14.0,2014.5,6.0,65.5,115.0,1893.0,14513.642857142857,20936.0,11.0,50.142857142857146,98.0,9801.0,62760.28571428572,109194.0,1.0,0.0,6.0,27.0,62.0,1893.0,13191.333333333334,20936.0,11.0,11.333333333333334,12.0,75359.0,87153.33333333333,93997.0,1.0,0.0,0.07142857142857142,0.0,PRT,129,67.0,Lotto - Soudal,42,1.0,10472.7,PRT,204,65.0,Lotto - Soudal,-,0.0,9774.1,PRT,592,73.0,Lotto - Soudal,266,0.0,11647.7,PROF,-,0.0,Wanty - Groupe Gobert,-,0.0,0.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
49,P.Cieslik,Poland,28.0,,Bauknecht - Author,2014,1,50.0,20870.0,51.0,20870.0,1.0,0.0,0.0,0.0,1.0,2.0,6096,3732,4.0,27.0,2016.2592592592594,13.0,48.925925925925924,117.0,1849.0,14175.0,22144.0,14.0,41.148148148148145,67.0,10576.0,56637.59259259259,109505.0,0.0,0.0,13.0,20.333333333333332,30.0,11785.0,12673.0,13154.0,14.0,16.333333333333332,18.0,63061.0,75277.66666666667,87926.0,0.0,0.0,0.0,0.0,CONT,414.0,43.0,Whirlpool - Author,-,0.0,6554.2,PROF,436.0,47.0,Verva - ActiveJet Pro Cycling Team,-,0.0,7174.9,CONT,492.0,38.0,Elkov - Author,-,0.0,5848.4,PROF,393.0,32.0,CCC Sprandi Polkowice,-,0.0,4474.0,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
50,S.Firsanov,Russia,32.0,,RusVelo,2014,1,51.0,20870.0,52.0,20870.0,2.0,1.0,0.0,0.0,1.0,13.0,980,3482,3.0,19.0,2016.1052631578948,11.0,180.94736842105263,999.0,1876.0,15006.631578947368,24240.0,17.0,176.47368421052633,999.0,10751.0,55114.26315789474,107177.0,0.0,0.0,76.0,387.0,999.0,12491.0,12932.0,13268.0,96.0,399.0,999.0,63888.0,76033.66666666667,87834.0,0.0,0.0,0.0,0.0,PROF,225.0,49.0,RusVelo,-,4.0,7484.4,PROF,164.0,72.0,Gazprom - RusVelo,-,3.0,11043.4,PROF,679.0,76.0,Gazprom - RusVelo,-,0.0,12377.7,PROF,566.0,58.0,Gazprom - RusVelo,-,0.0,7982.5,2014-08-03,flat,1,226.0,Bygdoszcz,31.5,38,ESE,2,6,9,0
