name,biker_sys_nr,age,team,team_sys_nr,time_in_s,gc,gc_time_in_s,year,stage,position
D.Cataldo,532,30,Astana Pro Team,10073,1927.0,39,95613.0,2015,7,81
M.Rutkiewicz,746,34,CCC Sprandi Polkowice,10093,1929.0,61,96733.0,2015,7,82
A.Stachowiak,8081,26,Kolss - BDC Cycling Team,5217,1931.0,80,97641.0,2015,7,83
A.Domont,6526,25,AG2R La Mondiale,10072,1934.0,68,97072.0,2015,7,84
I.Anton,18,32,Movistar Team,10081,1934.0,34,95276.0,2015,7,85
R.Nocentini,187,38,AG2R La Mondiale,10072,1935.0,64,96930.0,2015,7,86
S.Chernetski,6526,25,Team Katusha,8441,1936.0,81,97646.0,2015,7,87
D.Batek,3188,29,Wibatech - Fuji,8693,1937.0,82,97647.0,2015,7,88
P.Poljanski,10994,25,Tinkoff - Saxo,4449,1942.0,53,96163.0,2015,7,89
Y.Popovych,6269,35,Trek Factory Racing,4450,1943.0,95,98194.0,2015,7,90
B.De Backer,939,31,Team Giant - Alpecin,6422,1946.0,113,99993.0,2015,7,91
A.Jeannesson,355,29,FDJ,8437,1950.0,58,96494.0,2015,7,92
G.Bonnafond,2280,28,AG2R La Mondiale,10072,1957.0,69,97073.0,2015,7,93
M.Mohoric,16687,21,Cannondale - Garmin,4442,1959.0,70,97093.0,2015,7,94
J.Fröhlinger,32,30,Team Giant - Alpecin,6422,1960.0,56,96406.0,2015,7,95
L.Pichon,728,29,FDJ,8437,1963.0,74,97162.0,2015,7,96
S.Turgot,522,31,AG2R La Mondiale,10072,1963.0,99,98409.0,2015,7,97
D.López,336,34,Team Sky,10086,1964.0,55,96246.0,2015,7,98
S.Erik Bystrøm,4953,23,Team Katusha,8441,1964.0,71,97094.0,2015,7,99
D.Van Winden,731,28,Team LottoNL-Jumbo,6425,1969.0,83,97671.0,2015,7,100
T.Stamsnijder,728,30,Team Giant - Alpecin,6422,1971.0,108,99258.0,2015,7,101
S.Armee,2503,30,Lotto - Soudal,10080,1975.0,32,95190.0,2015,7,102
J.Veikkanen,774,34,FDJ,8437,1980.0,90,97842.0,2015,7,103
B.Lancaster,2340,36,Orica - GreenEDGE,4434,1981.0,112,99959.0,2015,7,104
O.Le Gac,6410,22,FDJ,8437,1982.0,86,97764.0,2015,7,105
G.Bole,790,30,CCC Sprandi Polkowice,10093,1993.0,73,97099.0,2015,7,106
P.Deignan,1579,32,Team Sky,10086,1998.0,62,96831.0,2015,7,107
D.Atapuma,3353,27,BMC Racing Team,10075,2001.0,30,95105.0,2015,7,108
M.Moser,7565,25,Cannondale - Garmin,4442,2003.0,45,95834.0,2015,7,109
P.Franczak,11010,24,ActiveJet Team,5176,2051.0,75,97181.0,2015,7,110
E.Beltran,359,25,Tinkoff - Saxo,4449,2052.0,76,97190.0,2015,7,111
C.Ewan,16573,21,Orica - GreenEDGE,4434,2064.0,100,98504.0,2015,7,112
J.Hirt,6269,24,CCC Sprandi Polkowice,10093,2438.0,67,97058.0,2015,7,113
D.Martinelli,14717,23,Etixx - Quick Step,6415,10870.0,1,10860.0,2016,1,1
F.Gaviria,18575,22,Etixx - Quick Step,6415,10870.0,2,10864.0,2016,1,2
C.Ewan,16573,22,Orica - BikeExchange,6421,10870.0,3,10866.0,2016,1,3
Z.Stybar,4669,31,Etixx - Quick Step,6415,10870.0,4,10870.0,2016,1,4
M.Hofland,2524,25,Team LottoNL-Jumbo,6425,10870.0,5,10870.0,2016,1,5
P.Gilbert,174,34,BMC Racing Team,10075,10870.0,6,10870.0,2016,1,6
K.Reza,2995,28,FDJ,8437,10870.0,7,10870.0,2016,1,7
M.Kwiatkowski,2961,26,Team Sky,10086,10870.0,8,10870.0,2016,1,8
T.Wellens,6228,25,Lotto - Soudal,10080,10870.0,9,10870.0,2016,1,9
S.Modolo,1579,29,Lampre - Merida,6418,10870.0,10,10870.0,2016,1,10
L.Manzin,5811,22,FDJ,8437,10870.0,11,10870.0,2016,1,11
T.Benoot,16786,22,Lotto - Soudal,10080,10870.0,12,10870.0,2016,1,12
N.Arndt,5306,25,Team Giant - Alpecin,6422,10870.0,13,10870.0,2016,1,13
R.Maikin,14004,26,Gazprom - RusVelo,10098,10870.0,14,10870.0,2016,1,14
R.Fernandez,10807,25,Movistar Team,10081,10870.0,15,10870.0,2016,1,15
N.Bonifazio,16823,23,Trek - Segafredo,10088,10870.0,16,10870.0,2016,1,16
S.Chernetski,6526,26,Team Katusha,8441,10870.0,17,10870.0,2016,1,17
P.Franczak,11010,25,Verva - ActiveJet,6567,10870.0,18,10870.0,2016,1,18
Y.Reguigui,6584,26,Dimension Data,10078,10870.0,19,10870.0,2016,1,19
F.Gerts,20003,24,BMC Racing Team,10075,10870.0,20,10870.0,2016,1,20
L.König,2349,29,Team Sky,10086,10870.0,21,10870.0,2016,1,21
D.Ulissi,794,27,Lampre - Merida,6418,10870.0,22,10870.0,2016,1,22
R.Tleubayev,2531,29,Astana Pro Team,10073,10870.0,23,10870.0,2016,1,23
N.Ruffoni,14127,26,Bardiani - CSF,6430,10870.0,24,10870.0,2016,1,24
J.Sagan,2172,28,Tinkoff,6427,10870.0,25,10870.0,2016,1,25
S.Clarke,568,30,Cannondale - Drapac,8434,10870.0,26,10870.0,2016,1,26
C.Opie,8015,29,ONE Pro Cycling,10462,10870.0,27,10870.0,2016,1,27
J.Keukeleire,920,28,Orica - BikeExchange,6421,10870.0,28,10870.0,2016,1,28
B.Jungels,6413,24,Etixx - Quick Step,6415,10870.0,29,10870.0,2016,1,29
K.Zielinski,3196,28,Domin Sport,9087,10870.0,30,10870.0,2016,1,30
M.Golas,926,32,Team Sky,10086,10870.0,31,10870.0,2016,1,31
A.Zeits,737,30,Astana Pro Team,10073,10870.0,32,10870.0,2016,1,32
L.De Plus,27333,21,Etixx - Quick Step,6415,10870.0,33,10870.0,2016,1,33
H.Haussler,120,32,IAM Cycling,6417,10870.0,34,10870.0,2016,1,34
J.Restrepo,10916,22,Team Katusha,8441,10870.0,35,10870.0,2016,1,35
J.Simon,4333,26,Verva - ActiveJet,6567,10870.0,36,10870.0,2016,1,36
D.Cataldo,532,31,Astana Pro Team,10073,10870.0,37,10870.0,2016,1,37
P.Serry,3165,28,Etixx - Quick Step,6415,10870.0,38,10870.0,2016,1,38
N.Maes,762,30,Etixx - Quick Step,6415,10870.0,39,10870.0,2016,1,39
K.De Kort,191,34,Team Giant - Alpecin,6422,10879.0,43,10879.0,2016,1,40
H.Houle,3199,26,AG2R La Mondiale,10072,10879.0,44,10879.0,2016,1,41
B.De Clercq,3052,30,Lotto - Soudal,10080,10879.0,45,10879.0,2016,1,42
F.Ventoso,550,34,Movistar Team,10081,10879.0,46,10879.0,2016,1,43
J.Haig,19784,23,Orica - BikeExchange,6421,10879.0,47,10879.0,2016,1,44
D.Quintana,25680,24,Movistar Team,10081,10879.0,48,10879.0,2016,1,45
D.Smith,10975,23,ONE Pro Cycling,10462,10879.0,49,10879.0,2016,1,46
M.Rutkiewicz,746,35,Wibatech - Fuji,8693,10879.0,50,10879.0,2016,1,47
K.Bouwman,18564,23,Team LottoNL-Jumbo,6425,10879.0,51,10879.0,2016,1,48
V.Campenaerts,19274,25,Team LottoNL-Jumbo,6425,10879.0,52,10879.0,2016,1,49
J.Hansen,6326,26,Tinkoff,6427,10879.0,53,10879.0,2016,1,50
